timestamp,M1,M2,M3,M4,pitch,roll,yaw,thrust,accel_x,accel_y,accel_z,angle_x,angle_y,angle_z
6987,-222.97,288.35,261.72,-294.73,-24.60,-11.29,266.94,8.09,0.44,-0.12,0.95,-9.91,-43.78
6988,-221.84,287.95,261.96,-295.58,-24.93,-11.94,266.83,8.12,0.46,-0.11,0.97,-10.77,-39.72
6989,-220.48,287.68,262.15,-296.68,-25.44,-12.67,266.75,8.17,0.52,-0.13,1.00,-11.23,-42.31
6990,-218.89,287.19,261.64,-297.84,-26.13,-13.35,266.39,8.02,0.51,-0.17,0.94,-10.09,-48.62
6991,-217.80,286.77,261.96,-298.93,-26.49,-14.08,266.36,8.00,0.49,-0.12,0.90,-14.34,-45.85
6992,-216.76,286.39,262.18,-299.67,-26.78,-14.67,266.25,8.03,0.49,-0.11,0.90,-8.49,-40.05
6993,-215.46,285.92,262.22,-300.15,-27.10,-15.25,265.94,8.13,0.55,-0.09,0.94,-2.45,-41.29
6994,-214.13,285.35,261.71,-300.80,-27.58,-15.76,265.50,8.03,0.58,-0.14,0.92,8.10,-41.84
6995,-213.31,284.89,262.23,-302.17,-27.88,-16.55,265.65,7.91,0.51,-0.12,0.84,-8.31,-37.62
6996,-211.77,284.39,262.60,-302.99,-28.25,-17.36,265.44,8.06,0.60,-0.14,0.88,-7.10,-38.35
6997,-210.40,283.76,262.74,-303.94,-28.64,-18.13,265.21,8.04,0.63,-0.14,0.89,-6.71,-40.18
6998,-208.86,283.01,262.73,-304.78,-29.05,-18.91,264.84,8.02,0.67,-0.13,0.88,-4.50,-44.88
6999,-207.69,282.38,262.79,-305.34,-29.31,-19.51,264.55,8.03,0.65,-0.10,0.88,0.07,-44.21
7000,-206.57,281.65,262.44,-306.13,-29.69,-20.09,264.20,7.85,0.57,-0.11,0.79,1.63,-44.87
7001,-205.76,280.83,262.82,-306.44,-29.67,-20.67,263.96,7.86,0.55,-0.10,0.75,4.37,-27.25
7002,-204.78,280.07,263.63,-306.59,-29.56,-21.34,263.77,8.08,0.66,-0.07,0.84,5.89,-20.78
7003,-203.83,279.31,263.66,-307.33,-29.79,-21.96,263.53,7.95,0.65,-0.09,0.82,6.95,-26.58
7004,-202.90,278.52,263.97,-307.66,-29.83,-22.55,263.26,7.98,0.69,-0.09,0.83,12.06,-24.05
7005,-202.01,277.80,264.61,-308.54,-29.93,-23.33,263.24,7.96,0.69,-0.06,0.82,2.19,-29.04
7006,-201.47,276.93,265.43,-309.10,-29.78,-24.03,263.23,7.95,0.67,-0.04,0.81,-0.52,-21.42
7007,-201.15,276.15,266.38,-309.79,-29.61,-24.72,263.37,7.90,0.63,-0.05,0.77,-2.54,-11.21
7008,-200.95,275.51,267.93,-310.35,-29.24,-25.46,263.69,8.03,0.69,-0.03,0.83,-5.03,-0.88
7009,-200.86,275.33,269.42,-311.66,-29.18,-26.22,264.32,8.06,0.72,-0.05,0.87,-9.19,-6.89
7010,-200.37,275.12,270.23,-313.04,-29.39,-26.94,264.69,7.98,0.74,-0.08,0.85,-6.66,-19.96
7011,-199.27,274.75,270.60,-314.07,-29.74,-27.66,264.67,8.00,0.76,-0.12,0.85,-4.85,-30.88
7012,-198.77,274.28,271.05,-315.49,-29.99,-28.37,264.90,7.77,0.65,-0.13,0.73,-7.75,-28.80
7013,-198.00,273.91,272.09,-316.32,-30.04,-29.13,265.08,7.92,0.67,-0.11,0.75,-10.31,-24.18
7014,-197.54,273.23,272.91,-316.98,-29.94,-29.78,265.16,7.90,0.68,-0.10,0.74,-5.69,-15.76
7015,-196.85,272.78,273.44,-317.46,-29.99,-30.32,265.13,7.98,0.72,-0.10,0.78,1.92,-17.21
7016,-196.10,272.21,273.73,-318.18,-30.14,-30.90,265.05,7.91,0.73,-0.12,0.77,4.82,-20.82
7017,-195.28,271.59,274.06,-318.89,-30.29,-31.52,264.95,7.87,0.74,-0.13,0.74,6.93,-21.70
7018,-194.75,270.93,274.71,-319.71,-30.30,-32.19,265.02,7.79,0.70,-0.12,0.68,2.91,-15.73
7019,-194.00,270.33,275.39,-320.10,-30.26,-32.79,264.95,7.90,0.73,-0.13,0.71,4.24,-11.07
7020,-193.14,269.71,275.86,-320.78,-30.37,-33.45,264.87,7.91,0.76,-0.13,0.73,2.29,-15.75
7021,-192.48,269.06,276.30,-321.24,-30.38,-34.00,264.77,7.91,0.76,-0.11,0.74,4.79,-17.16
7022,-191.83,268.57,276.89,-322.06,-30.48,-34.64,264.84,7.89,0.75,-0.09,0.73,0.49,-23.56
7023,-191.33,267.76,277.31,-322.50,-30.41,-35.18,264.72,7.81,0.73,-0.10,0.69,5.45,-14.37
7024,-190.57,267.25,278.17,-323.33,-30.46,-35.92,264.83,7.88,0.76,-0.12,0.70,-1.68,-14.81
7025,-189.59,266.72,278.76,-324.29,-30.67,-36.69,264.84,7.90,0.80,-0.13,0.72,-7.12,-22.43
7026,-188.74,266.06,279.59,-325.63,-30.84,-37.60,265.00,7.82,0.78,-0.12,0.68,-16.95,-26.37
7027,-187.98,265.42,280.63,-326.78,-30.90,-38.50,265.20,7.82,0.77,-0.12,0.67,-22.92,-21.85
7028,-187.08,264.88,281.30,-327.82,-31.08,-39.29,265.27,7.82,0.76,-0.14,0.66,-21.27,-22.98
7029,-186.25,264.19,282.12,-328.81,-31.16,-40.12,265.34,7.82,0.77,-0.13,0.65,-21.72,-21.24
7030,-185.57,263.50,282.85,-329.73,-31.20,-40.88,265.41,7.76,0.76,-0.15,0.62,-18.34,-14.29
7031,-185.09,262.78,283.77,-330.15,-31.02,-41.51,265.45,7.83,0.77,-0.14,0.64,-13.00,-3.69
7032,-184.61,262.00,284.57,-330.84,-30.91,-42.20,265.50,7.78,0.77,-0.16,0.62,-11.64,2.82
7033,-184.09,261.15,285.59,-331.33,-30.70,-42.92,265.54,7.83,0.79,-0.16,0.64,-14.34,9.97
7034,-183.61,260.25,286.30,-331.68,-30.50,-43.53,265.46,7.82,0.78,-0.17,0.64,-12.60,14.33
7035,-183.36,259.45,287.02,-331.78,-30.21,-44.00,265.40,7.83,0.78,-0.16,0.65,-5.70,19.50
7036,-183.36,258.54,287.80,-332.02,-29.85,-44.48,265.43,7.74,0.71,-0.16,0.61,-5.75,28.96
7037,-183.56,257.87,289.20,-332.04,-29.29,-44.95,265.67,7.87,0.72,-0.15,0.65,-8.02,41.24
7038,-183.88,256.88,290.15,-331.57,-28.61,-45.24,265.62,7.89,0.76,-0.14,0.68,1.55,53.75
7039,-184.48,256.25,291.08,-331.19,-27.97,-45.39,265.75,7.91,0.73,-0.14,0.71,6.52,58.56
7040,-185.04,255.68,291.85,-330.66,-27.36,-45.45,265.81,7.96,0.73,-0.15,0.74,12.56,63.11
7041,-185.45,255.28,292.83,-330.81,-26.95,-45.73,266.09,7.96,0.72,-0.16,0.76,2.73,56.98
7042,-186.08,254.78,293.75,-331.15,-26.52,-46.01,266.44,7.82,0.66,-0.18,0.70,-2.92,59.29
7043,-187.39,254.16,294.94,-330.47,-25.57,-45.96,266.74,7.81,0.57,-0.15,0.67,4.02,82.96
7044,-188.98,253.40,296.07,-328.60,-24.24,-45.57,266.76,7.97,0.57,-0.15,0.73,21.63,116.60
7045,-190.29,252.91,296.60,-326.26,-23.07,-44.92,266.52,8.24,0.66,-0.16,0.89,43.20,125.01
7046,-191.36,252.76,297.02,-325.89,-22.57,-44.70,266.76,8.13,0.65,-0.17,0.92,31.68,99.60
7047,-192.81,252.75,297.77,-325.62,-21.95,-44.46,267.24,8.02,0.53,-0.15,0.88,16.54,92.00
7048,-194.88,252.74,298.42,-324.00,-20.86,-43.70,267.51,8.07,0.46,-0.12,0.88,29.74,109.37
7049,-197.11,253.01,300.50,-323.79,-19.80,-43.54,268.60,8.15,0.48,-0.12,0.92,13.40,118.81
7050,-199.40,253.38,300.52,-322.43,-18.97,-42.54,268.93,8.02,0.35,-0.21,0.88,28.63,134.69
7051,-201.94,253.42,300.50,-318.80,-17.44,-40.98,268.67,8.30,0.37,-0.14,0.99,72.28,153.40
7052,-204.28,253.47,300.84,-316.71,-16.27,-39.95,268.82,8.33,0.37,-0.11,1.07,67.66,150.39
7053,-206.36,253.98,301.27,-315.37,-15.43,-39.08,269.25,8.38,0.34,-0.11,1.13,52.76,133.67
7054,-208.78,254.48,301.71,-314.19,-14.54,-38.16,269.79,8.31,0.28,-0.10,1.12,43.06,130.40
7055,-211.04,255.05,300.98,-312.08,-13.78,-36.74,269.79,8.23,0.19,-0.10,1.08,57.46,124.54
7056,-212.83,255.22,299.65,-308.65,-12.85,-35.06,269.09,8.35,0.18,-0.07,1.12,82.70,125.76
7057,-214.10,255.26,298.21,-305.94,-12.22,-33.69,268.38,8.36,0.20,-0.09,1.14,85.20,117.73
7058,-215.88,255.49,297.90,-304.14,-11.46,-32.67,268.35,8.34,0.15,0.01,1.14,62.46,105.69
7059,-217.94,256.48,297.94,-303.03,-10.91,-31.64,268.85,8.36,0.07,0.07,1.15,43.20,87.54
7060,-220.10,257.04,296.10,-300.33,-10.29,-29.82,268.39,8.18,-0.05,0.10,1.07,62.14,82.56
7061,-222.13,257.55,294.64,-297.16,-9.49,-28.03,267.87,8.22,-0.06,0.08,1.05,80.48,95.59
7062,-223.59,258.51,295.61,-297.01,-9.08,-27.63,268.68,8.38,0.02,0.04,1.11,33.90,89.67
7063,-225.80,258.57,295.87,-295.68,-8.15,-26.79,268.98,8.24,-0.08,0.12,1.08,11.16,97.44
7064,-228.59,258.57,296.07,-292.93,-6.71,-25.46,269.04,8.28,-0.14,0.15,1.08,23.93,129.95
7065,-231.26,259.85,295.91,-291.44,-6.03,-24.06,269.61,8.26,-0.22,0.19,1.07,28.29,105.78
7066,-234.00,260.61,295.82,-289.33,-5.03,-22.64,269.94,8.28,-0.23,0.18,1.07,37.45,116.88
7067,-236.59,261.59,295.61,-287.69,-4.27,-21.28,270.37,8.23,-0.25,0.18,1.05,36.16,110.58
7068,-238.85,262.54,295.01,-285.79,-3.62,-19.85,270.55,8.23,-0.26,0.17,1.03,41.49,103.97
7069,-241.24,263.54,294.17,-283.71,-2.96,-18.27,270.66,8.19,-0.29,0.18,1.01,48.65,99.33
7070,-243.87,264.66,293.15,-281.41,-2.26,-16.51,270.77,8.13,-0.36,0.24,0.97,53.68,91.88
7071,-246.58,265.92,292.43,-279.31,-1.55,-14.81,271.06,8.11,-0.41,0.25,0.94,51.57,92.25
7072,-249.18,266.92,292.06,-277.12,-0.70,-13.27,271.32,8.17,-0.39,0.27,0.95,52.78,99.50
7073,-251.24,268.09,291.64,-275.83,-0.26,-12.04,271.70,8.16,-0.38,0.24,0.95,38.88,89.12
7074,-253.21,269.27,291.15,-274.97,0.03,-10.91,272.15,8.06,-0.41,0.20,0.90,19.11,79.04
7075,-256.09,270.25,290.57,-273.20,0.80,-9.36,272.53,7.88,-0.48,0.25,0.78,16.52,85.89
7076,-259.64,271.31,290.15,-269.97,2.13,-7.29,272.77,7.96,-0.54,0.37,0.77,46.21,105.03
7077,-261.90,273.03,289.39,-266.98,2.82,-5.36,272.82,8.38,-0.48,0.33,0.97,82.34,108.86
7078,-263.68,274.21,288.55,-266.48,2.88,-4.29,273.23,8.15,-0.46,0.27,0.95,48.79,80.81
7079,-266.27,275.29,287.55,-265.37,3.29,-2.84,273.62,7.80,-0.52,0.24,0.77,26.93,78.55
7080,-268.82,276.36,286.69,-262.92,4.06,-1.11,273.70,7.83,-0.57,0.32,0.69,31.15,82.87
7081,-269.69,277.44,286.01,-261.62,4.16,-0.12,273.69,8.03,-0.55,0.29,0.75,11.75,67.01
7082,-270.36,278.15,284.89,-261.13,4.00,0.62,273.63,7.89,-0.56,0.24,0.71,-20.62,48.05
7083,-271.02,278.82,283.90,-259.82,4.07,1.53,273.39,7.97,-0.58,0.26,0.73,-24.03,46.46
7084,-271.33,279.32,282.73,-258.96,3.94,2.24,273.09,7.94,-0.60,0.26,0.73,-38.76,36.14
7085,-271.22,279.65,282.35,-258.84,3.77,2.42,273.01,7.98,-0.61,0.27,0.74,-70.75,27.76
7086,-270.98,280.05,280.96,-258.43,3.37,2.91,272.61,7.90,-0.63,0.25,0.71,-78.69,15.63
7087,-270.68,280.24,279.12,-257.36,3.05,3.61,271.85,7.83,-0.64,0.22,0.66,-76.47,15.63
7088,-269.55,280.59,277.50,-256.76,2.42,3.97,271.10,7.95,-0.63,0.17,0.69,-85.04,6.58
7089,-268.57,280.81,275.61,-255.92,1.86,4.46,270.23,7.98,-0.65,0.16,0.73,-82.63,3.70
7090,-267.40,281.19,273.86,-255.15,1.23,4.89,269.40,8.13,-0.65,0.16,0.81,-75.09,-1.59
7091,-266.44,281.65,272.41,-255.25,0.49,5.11,268.94,8.09,-0.67,0.19,0.84,-86.60,-15.73
7092,-265.83,282.47,270.60,-254.93,-0.24,5.69,268.46,8.08,-0.69,0.20,0.85,-75.62,-23.02
7093,-265.13,283.61,268.72,-255.10,-1.22,6.23,268.14,8.02,-0.67,0.12,0.82,-73.05,-27.22
7094,-264.34,284.75,266.26,-255.35,-2.37,6.87,267.67,7.83,-0.64,0.02,0.71,-75.42,-29.22
7095,-263.16,285.96,263.85,-255.26,-3.55,7.50,267.06,7.85,-0.63,-0.05,0.67,-75.75,-26.35
7096,-261.56,286.80,262.02,-255.14,-4.59,7.80,266.38,8.03,-0.62,-0.06,0.74,-81.34,-24.99
7097,-259.57,287.56,260.38,-255.37,-5.75,7.85,265.72,8.25,-0.57,-0.07,0.88,-79.24,-31.60
7098,-257.53,288.60,258.51,-256.22,-7.19,7.85,265.21,8.34,-0.58,-0.09,0.99,-82.28,-51.03
7099,-256.03,289.68,255.76,-256.86,-8.69,8.27,264.58,8.14,-0.58,-0.12,0.95,-70.69,-59.44
7100,-254.34,290.93,253.09,-257.37,-10.22,8.70,263.93,8.08,-0.57,-0.11,0.90,-65.74,-71.02
7101,-253.05,292.35,250.43,-257.74,-11.65,9.31,263.39,8.00,-0.55,-0.10,0.83,-55.95,-74.48
7102,-251.50,294.00,247.14,-257.93,-13.32,10.11,262.64,7.93,-0.53,-0.17,0.76,-41.13,-75.15
7103,-249.32,295.75,244.19,-258.38,-15.15,10.63,261.91,8.06,-0.52,-0.27,0.79,-38.80,-76.16
7104,-247.27,297.15,242.11,-259.24,-16.75,10.77,261.44,8.19,-0.51,-0.26,0.87,-51.89,-79.47
7105,-245.56,298.65,239.72,-259.67,-18.26,11.20,260.90,8.29,-0.50,-0.24,0.96,-40.24,-82.53
7106,-243.78,300.23,236.32,-259.62,-19.94,12.02,259.99,8.29,-0.49,-0.30,1.01,-13.49,-84.24
7107,-241.76,301.60,233.32,-260.14,-21.66,12.48,259.20,8.25,-0.43,-0.32,1.01,-10.37,-91.04
7108,-239.86,303.13,230.12,-260.54,-23.42,13.08,258.41,8.21,-0.38,-0.34,0.99,1.43,-93.83
7109,-237.90,304.75,226.80,-260.82,-25.22,13.76,257.57,8.21,-0.33,-0.36,0.98,17.11,-97.82
7110,-235.65,306.48,223.94,-261.24,-27.03,14.24,256.83,8.38,-0.24,-0.42,1.06,29.02,-99.27
7111,-233.64,307.87,221.92,-262.74,-28.76,14.21,256.54,8.35,-0.18,-0.42,1.09,9.60,-102.32
7112,-232.61,309.73,219.11,-263.74,-30.43,14.87,256.30,8.12,-0.22,-0.33,0.98,21.05,-111.60
7113,-231.43,311.06,216.60,-263.86,-31.73,15.51,255.74,8.09,-0.20,-0.27,0.92,32.69,-101.52
7114,-230.95,312.63,214.70,-263.79,-32.69,16.27,255.52,8.15,-0.20,-0.23,0.91,45.38,-84.95
7115,-229.85,314.28,213.35,-263.85,-33.73,16.73,255.33,8.48,-0.08,-0.26,1.07,61.81,-79.66
7116,-229.25,315.53,211.31,-264.19,-34.79,17.32,255.07,8.35,-0.04,-0.27,1.09,71.77,-76.79
7117,-229.08,316.67,209.40,-263.88,-35.52,18.12,254.76,8.28,-0.03,-0.25,1.06,86.72,-63.49
7118,-228.83,317.93,208.01,-264.72,-36.45,18.51,254.87,8.10,-0.06,-0.22,0.95,68.70,-67.73
7119,-227.69,319.13,207.98,-266.72,-37.54,18.03,255.38,8.17,0.02,-0.27,0.94,32.42,-69.66
7120,-225.99,320.08,207.20,-267.63,-38.63,17.81,255.22,8.42,0.10,-0.31,1.05,33.12,-75.56
7121,-224.25,320.17,205.69,-267.82,-39.51,17.73,254.48,8.45,0.24,-0.31,1.12,54.47,-74.65
7122,-222.24,320.08,204.70,-270.03,-40.79,16.90,254.26,8.13,0.14,-0.27,1.00,3.73,-94.48
7123,-219.57,320.16,204.80,-272.77,-42.14,15.54,254.33,8.16,0.14,-0.28,0.95,-41.50,-105.57
7124,-217.14,319.75,204.68,-274.70,-43.16,14.38,254.07,8.15,0.22,-0.32,0.92,-41.96,-89.24
7125,-214.53,319.08,205.22,-275.89,-43.80,13.12,253.68,8.47,0.31,-0.29,1.07,-45.85,-81.15
7126,-211.79,318.52,205.34,-278.72,-45.03,11.56,253.59,8.34,0.33,-0.33,1.07,-68.75,-96.61
7127,-209.27,317.72,206.04,-281.87,-46.07,9.77,253.72,8.15,0.32,-0.38,0.98,-92.92,-87.31
7128,-207.07,316.98,206.93,-284.34,-46.83,8.19,253.83,8.13,0.32,-0.40,0.93,-94.11,-68.09
7129,-205.13,316.14,207.33,-285.96,-47.41,6.99,253.64,8.09,0.35,-0.45,0.88,-72.97,-44.82
7130,-203.64,315.43,208.61,-287.78,-47.74,5.67,253.87,8.15,0.36,-0.44,0.89,-72.51,-27.49
7131,-201.80,314.53,209.67,-289.55,-48.15,4.28,253.89,8.21,0.38,-0.46,0.92,-75.47,-22.19
7132,-199.91,313.24,210.20,-291.41,-48.63,2.89,253.69,8.03,0.37,-0.44,0.84,-77.43,-21.40
7133,-198.30,312.07,210.86,-292.29,-48.80,1.81,253.38,8.09,0.35,-0.42,0.83,-67.22,-8.37
7134,-197.58,310.91,212.52,-293.47,-48.57,0.63,253.62,8.09,0.32,-0.35,0.83,-71.69,7.96
7135,-197.21,310.05,213.24,-293.74,-48.33,0.07,253.56,8.09,0.30,-0.34,0.83,-44.15,21.09
7136,-197.06,309.35,214.45,-294.26,-48.02,-0.58,253.78,8.12,0.32,-0.34,0.84,-31.69,30.96
7137,-196.72,309.03,214.90,-294.60,-48.00,-0.94,253.81,8.15,0.33,-0.41,0.86,-12.85,32.36
7138,-196.32,308.60,215.73,-295.92,-48.12,-1.68,254.14,8.02,0.33,-0.46,0.81,-21.63,32.70
7139,-195.98,308.30,215.85,-296.10,-48.14,-1.92,254.06,8.02,0.31,-0.49,0.78,-5.28,40.05
7140,-195.73,307.94,216.60,-296.30,-47.98,-2.31,254.14,8.13,0.30,-0.49,0.82,-5.81,46.86
7141,-195.89,307.54,217.57,-296.75,-47.70,-2.72,254.44,8.12,0.29,-0.47,0.83,-9.35,52.84
7142,-196.83,307.34,218.08,-296.16,-47.15,-2.52,254.60,8.11,0.22,-0.42,0.84,10.15,67.34
7143,-198.05,307.31,219.14,-295.31,-46.36,-2.27,254.95,8.27,0.21,-0.37,0.92,24.37,76.56
7144,-199.11,307.55,219.69,-294.31,-45.76,-1.83,255.16,8.45,0.27,-0.41,1.05,48.90,75.73
7145,-200.94,308.01,219.96,-293.89,-45.25,-1.22,255.70,8.28,0.21,-0.39,1.03,59.82,72.68
7146,-203.47,308.83,220.23,-292.26,-44.35,-0.05,256.20,8.33,0.14,-0.31,1.04,89.09,81.44
7147,-206.48,310.07,220.58,-291.31,-43.58,1.16,257.11,8.21,0.06,-0.30,0.99,99.74,86.49
7148,-209.46,311.29,221.25,-290.49,-42.77,2.26,258.12,8.15,0.00,-0.32,0.93,97.53,99.40
7149,-212.41,312.54,222.01,-288.95,-41.77,3.50,258.97,8.30,0.01,-0.36,0.98,112.07,116.49
7150,-214.94,313.58,223.01,-287.84,-40.87,4.42,259.84,8.45,0.05,-0.38,1.07,110.18,117.24
7151,-217.20,314.47,223.37,-286.84,-40.19,5.36,260.47,8.45,0.05,-0.37,1.12,109.18,105.08
7152,-219.19,315.36,223.54,-286.38,-39.75,6.16,261.12,8.33,0.02,-0.38,1.09,97.97,92.74
7153,-221.22,316.27,224.07,-285.83,-39.20,6.90,261.85,8.32,-0.02,-0.32,1.06,85.44,83.70
7154,-223.49,317.19,224.49,-284.95,-38.54,7.81,262.53,8.31,-0.10,-0.23,1.04,79.27,76.73
7155,-225.96,318.00,224.91,-283.97,-37.78,8.77,263.21,8.24,-0.16,-0.18,1.00,75.93,78.15
7156,-228.30,318.78,225.04,-282.36,-36.95,9.92,263.62,8.29,-0.21,-0.16,1.00,82.72,83.08
7157,-230.60,319.51,225.22,-280.71,-36.10,11.04,264.01,8.35,-0.24,-0.13,1.04,86.68,84.11
7158,-233.01,320.23,225.84,-279.72,-35.28,11.92,264.70,8.33,-0.26,-0.09,1.04,75.12,80.33
7159,-235.38,320.94,226.52,-278.58,-34.40,12.80,265.35,8.38,-0.29,-0.03,1.06,70.33,75.41
7160,-237.94,321.79,227.10,-277.38,-33.53,13.81,266.05,8.39,-0.32,0.02,1.08,72.36,70.70
7161,-240.68,322.59,227.32,-276.22,-32.70,14.93,266.70,8.25,-0.38,0.05,1.02,71.63,66.98
7162,-243.37,323.61,227.67,-274.56,-31.78,16.19,267.30,8.33,-0.39,0.06,1.03,82.96,71.86
7163,-245.32,324.49,227.82,-273.33,-31.17,17.16,267.74,8.42,-0.34,0.05,1.08,87.34,61.50
7164,-247.36,325.30,227.89,-272.67,-30.68,18.02,268.30,8.29,-0.36,0.10,1.04,75.30,41.97
7165,-249.30,326.07,228.13,-271.98,-30.16,18.82,268.87,8.23,-0.39,0.14,0.99,62.36,31.00
7166,-251.28,326.83,228.58,-271.21,-29.55,19.58,269.47,8.23,-0.41,0.18,0.96,54.31,27.06
7167,-253.33,327.63,228.89,-269.92,-28.83,20.54,269.94,8.32,-0.42,0.24,0.99,65.52,25.67
7168,-255.07,328.55,229.57,-269.45,-28.34,21.15,270.66,8.40,-0.38,0.28,1.05,63.54,15.24
7169,-256.95,329.46,229.80,-269.26,-27.99,21.84,271.37,8.26,-0.39,0.29,1.00,57.94,1.34
7170,-258.39,330.61,230.00,-269.30,-27.88,22.43,272.07,8.23,-0.39,0.25,0.97,51.21,-11.05
7171,-260.12,331.52,230.16,-268.74,-27.50,23.18,272.63,8.21,-0.40,0.29,0.94,56.46,-12.50
7172,-261.23,332.17,230.62,-268.64,-27.24,23.54,273.16,8.23,-0.37,0.32,0.93,45.23,-22.95
7173,-262.13,332.77,230.55,-268.50,-27.15,23.96,273.49,8.17,-0.36,0.32,0.90,41.37,-33.92
7174,-263.20,333.31,230.48,-268.02,-26.91,24.50,273.75,8.14,-0.36,0.33,0.87,43.43,-35.67
7175,-263.86,333.53,230.35,-267.73,-26.76,24.83,273.87,8.07,-0.33,0.30,0.82,37.03,-36.95
7176,-264.08,333.45,230.73,-267.38,-26.50,24.85,273.91,8.18,-0.30,0.35,0.85,26.31,-40.67
7177,-263.65,333.40,230.98,-267.59,-26.59,24.62,273.91,8.29,-0.27,0.36,0.91,12.18,-55.34
7178,-263.10,333.15,231.32,-268.22,-26.74,24.18,273.95,8.29,-0.24,0.39,0.95,-3.44,-70.79
7179,-263.16,332.66,231.60,-269.11,-26.75,23.78,274.13,8.00,-0.31,0.37,0.82,-31.51,-72.88
7180,-262.16,332.42,232.07,-269.53,-26.93,23.24,274.04,8.20,-0.27,0.37,0.85,-34.10,-80.43
7181,-262.09,332.09,232.44,-269.00,-26.64,23.19,273.91,8.36,-0.26,0.47,0.95,-9.62,-71.74
7182,-261.92,331.58,232.21,-268.89,-26.58,23.10,273.65,8.25,-0.25,0.44,0.94,-1.28,-70.23
7183,-260.96,330.89,232.70,-269.48,-26.68,22.42,273.51,8.29,-0.19,0.39,0.96,-17.63,-70.77
7184,-260.05,330.19,233.44,-270.18,-26.72,21.65,273.46,8.35,-0.13,0.36,1.00,-26.68,-66.87
7185,-259.09,329.44,234.12,-271.16,-26.85,20.81,273.45,8.33,-0.11,0.35,1.01,-36.09,-71.31
7186,-257.58,328.56,234.92,-272.67,-27.18,19.64,273.44,8.31,-0.08,0.30,1.00,-57.80,-78.37
7187,-255.55,327.58,235.94,-274.40,-27.62,18.20,273.37,8.39,-0.03,0.27,1.04,-75.86,-84.03
7188,-252.06,326.83,236.50,-276.74,-28.75,16.42,273.03,8.63,0.08,0.21,1.18,-92.23,-114.08
7189,-248.51,325.78,237.26,-280.86,-30.22,14.04,273.10,8.42,0.07,0.19,1.14,-143.79,-152.13
7190,-245.39,324.51,238.54,-284.44,-31.26,11.73,273.22,8.31,0.02,0.19,1.06,-176.34,-156.10
7191,-242.92,323.50,238.92,-285.91,-31.89,10.40,272.81,8.40,0.04,0.18,1.07,-138.61,-135.49
7192,-240.44,322.53,239.74,-287.86,-32.55,8.84,272.64,8.49,0.10,0.16,1.12,-124.74,-123.34
7193,-237.47,321.60,240.68,-291.01,-33.62,6.85,272.69,8.45,0.20,0.07,1.12,-132.53,-128.18
7194,-234.44,320.56,241.30,-294.28,-34.78,4.86,272.64,8.29,0.22,-0.01,1.04,-140.36,-131.58
7195,-231.82,319.48,242.07,-296.56,-35.54,3.17,272.48,8.29,0.25,-0.03,1.01,-128.57,-117.00
7196,-229.73,318.48,242.71,-298.27,-36.08,1.81,272.30,8.30,0.28,-0.04,0.99,-105.43,-100.33
7197,-227.84,317.62,243.44,-299.76,-36.53,0.56,272.16,8.36,0.31,-0.04,1.01,-87.18,-88.43
7198,-225.50,316.91,244.10,-302.00,-37.33,-0.92,272.13,8.38,0.38,-0.09,1.03,-84.86,-93.26
7199,-223.51,315.97,244.57,-304.76,-38.16,-2.46,272.20,8.06,0.36,-0.16,0.88,-88.11,-88.29
7200,-221.43,315.05,245.39,-306.52,-38.68,-3.86,272.10,8.12,0.41,-0.22,0.84,-75.93,-65.95
7201,-219.38,313.96,246.36,-307.95,-39.04,-5.24,271.91,8.25,0.46,-0.27,0.88,-73.30,-47.95
